"","Team","Date","TOI","CF","CA","CF60","CA60","CF%","C+/-"
"20043","T.B","2016-10-25",46.77,37.6,50.14,48.23,64.32,42.85,-12.54
"20044","T.B","2016-10-22",48.57,54.59,34.12,67.43,42.15,61.54,20.47
"20045","T.B","2016-10-20",45.15,36.06,32.65,47.92,43.39,52.48,3.41
"20046","T.B","2016-10-18",48.12,37.89,46.79,47.24,58.34,44.74,-8.9
"20047","T.B","2016-10-15",43.3,37.2,40.1,51.54,55.56,48.12,-2.9
"20048","T.B","2016-10-13",48.74,49.68,42.01,61.16,51.72,54.19,7.67
"20049","T.B","2016-05-26",46.15,33.27,41.66,43.25,54.16,44.4,-8.39
"20050","T.B","2016-05-24",52.45,50.79,48.71,58.1,55.73,51.04,2.07
"20051","T.B","2016-05-22",48.61,40.76,45.15,50.31,55.73,47.44,-4.4
"20052","T.B","2016-05-20",41.03,37.34,44.26,54.6,64.73,45.76,-6.93
"20053","T.B","2016-05-18",50.09,39.67,69.04,47.52,82.7,36.49,-29.36
"20054","T.B","2016-05-16",53.71,40.36,65.21,45.09,72.85,38.23,-24.84
"20055","T.B","2016-05-13",46.43,40.68,37.76,52.57,48.79,51.86,2.92
"20056","T.B","2016-05-08",44,46.08,39.87,62.84,54.37,53.61,6.21
"20057","T.B","2016-05-06",48.96,36.2,54.82,44.36,67.18,39.77,-18.62
"20058","T.B","2016-05-03",46.86,57.59,44.63,73.74,57.15,56.34,12.96
"20059","T.B","2016-04-30",39.34,42.25,27.28,64.44,41.61,60.76,14.96
"20060","T.B","2016-04-27",45.75,46.93,35.57,61.55,46.65,56.89,11.36
"20061","T.B","2016-04-21",45.19,41.35,45.83,54.9,60.85,47.43,-4.48
"20062","T.B","2016-04-19",39.55,41.46,30.66,62.89,46.51,57.49,10.8
"20063","T.B","2016-04-17",36.65,23.31,43.06,38.16,70.5,35.12,-19.76
"20064","T.B","2016-04-15",36.94,37.41,34.62,60.76,56.24,51.93,2.79
"20065","T.B","2016-04-13",42.72,46.94,40.14,65.92,56.38,53.9,6.8
"20066","T.B","2016-04-09",40.48,35.22,38.77,52.21,57.47,47.6,-3.55
"20067","T.B","2016-04-07",51.63,35.9,29.32,41.72,34.07,55.05,6.58
"20068","T.B","2016-04-05",36.32,44.06,33.21,72.78,54.86,57.02,10.85
"20069","T.B","2016-04-04",46.21,39.16,44.6,50.84,57.92,46.75,-5.45
"20070","T.B","2016-04-02",33.62,40.14,22.43,71.63,40.02,64.15,17.71
"20071","T.B","2016-03-31",48.53,37.86,45.07,46.81,55.73,45.65,-7.21
"20072","T.B","2016-03-28",39.25,32.49,37.63,49.67,57.53,46.34,-5.14
"20073","T.B","2016-03-26",39.32,35.98,38.99,54.9,59.5,47.99,-3.01
"20074","T.B","2016-03-25",44.47,56.85,34.23,76.7,46.19,62.42,22.62
"20075","T.B","2016-03-22",47.48,38.98,39.66,49.26,50.11,49.57,-0.67
"20076","T.B","2016-03-19",40.41,54.07,30.81,80.28,45.75,63.7,23.26
"20077","T.B","2016-03-17",55.48,48.66,50.12,52.62,54.21,49.26,-1.46
"20078","T.B","2016-03-15",44.85,53.25,42.36,71.24,56.67,55.69,10.89
"20079","T.B","2016-03-13",39.88,44.11,35.17,66.36,52.91,55.64,8.94
"20080","T.B","2016-03-11",47.96,35.41,38.54,44.3,48.21,47.89,-3.13
"20081","T.B","2016-03-08",48.82,57.7,39.58,70.91,48.64,59.31,18.12
"20082","T.B","2016-03-07",46.63,40.41,70.29,51.99,90.44,36.5,-29.88
"20083","T.B","2016-03-05",45.98,42.35,28.45,55.27,37.12,59.82,13.9
"20084","T.B","2016-03-03",48.71,54.25,46.3,66.82,57.03,53.95,7.95
"20085","T.B","2016-02-29",49.54,54.66,49.12,66.2,59.49,52.67,5.54
"20086","T.B","2016-02-28",42.36,39.7,30.27,56.24,42.88,56.74,9.43
"20087","T.B","2016-02-26",44.39,46.9,29.37,63.4,39.7,61.49,17.53
"20088","T.B","2016-02-23",48.65,60.53,41.54,74.65,51.23,59.3,18.99
"20089","T.B","2016-02-21",44.63,33.84,41.98,45.5,56.43,44.64,-8.13
"20090","T.B","2016-02-20",36.85,26.53,32.27,43.19,52.54,45.12,-5.74
"20091","T.B","2016-02-18",45.53,41.42,34.98,54.58,46.1,54.21,6.43
"20092","T.B","2016-02-16",49.19,48.06,44.5,58.62,54.28,51.92,3.55
"20093","T.B","2016-02-14",44.75,43.54,37.17,58.38,49.84,53.94,6.37
"20094","T.B","2016-02-12",51.17,38.95,36.05,45.67,42.27,51.93,2.9
"20095","T.B","2016-02-09",46.61,62.65,44.05,80.65,56.7,58.72,18.6
"20096","T.B","2016-02-08",37.38,42.03,26.56,67.46,42.63,61.28,15.47
"20097","T.B","2016-02-05",50.1,43.56,46.9,52.17,56.16,48.16,-3.33
"20098","T.B","2016-02-03",46.35,34.37,40.86,44.5,52.89,45.69,-6.48
"20099","T.B","2016-01-27",37.16,40.29,36.92,65.06,59.6,52.19,3.38
"20100","T.B","2016-01-23",37.58,32.47,31.03,51.85,49.55,51.13,1.44
"20101","T.B","2016-01-21",43.51,36.41,29.05,50.21,40.07,55.62,7.35
"20102","T.B","2016-01-19",46.04,46.53,34.93,60.63,45.52,57.12,11.6
"20103","T.B","2016-01-17",44.48,47.77,33.5,64.44,45.19,58.78,14.27
"20104","T.B","2016-01-15",45.12,33.78,51.59,44.92,68.6,39.57,-17.81
"20105","T.B","2016-01-12",48.12,72.8,30.36,90.77,37.85,70.57,42.44
"20106","T.B","2016-01-09",48.71,41.32,30.12,50.9,37.1,57.84,11.2
"20107","T.B","2016-01-08",47.46,41.32,47.89,52.23,60.54,46.32,-6.57
"20108","T.B","2016-01-05",56.93,51.54,55.24,54.32,58.22,48.27,-3.7
"20109","T.B","2016-01-02",48.72,44.64,38.15,54.98,46.98,53.92,6.49
"20110","T.B","2015-12-30",46.64,38.24,45.05,49.19,57.95,45.91,-6.81
"20111","T.B","2015-12-28",52.98,49.64,46.47,56.21,52.63,51.65,3.17
"20112","T.B","2015-12-26",38.47,39.36,42.03,61.38,65.56,48.36,-2.68
"20113","T.B","2015-12-22",37.13,36.26,27.79,58.59,44.91,56.61,8.47
"20114","T.B","2015-12-20",43.51,48.16,27.17,66.41,37.47,63.93,20.99
"20115","T.B","2015-12-18",46.45,49.71,27.66,64.22,35.73,64.25,22.05
"20116","T.B","2015-12-15",49.62,46.22,59.55,55.88,72.01,43.7,-13.33
"20117","T.B","2015-12-14",49.57,50.47,42.35,61.09,51.26,54.37,8.12
"20118","T.B","2015-12-12",48.2,54.57,43.51,67.92,54.16,55.64,11.06
"20119","T.B","2015-12-10",48.2,39.57,40.88,49.26,50.89,49.19,-1.31
"20120","T.B","2015-12-06",42.12,31.03,42.34,44.2,60.31,42.29,-11.31
"20121","T.B","2015-12-05",38.84,36.97,29.07,57.11,44.91,55.98,7.89
"20122","T.B","2015-12-02",43.38,40.17,43.48,55.56,60.14,48.02,-3.31
"20123","T.B","2015-11-28",46.02,42.71,24.87,55.68,32.42,63.2,17.84
"20124","T.B","2015-11-27",46.08,44.47,44.88,57.9,58.44,49.77,-0.41
"20125","T.B","2015-11-25",52.9,47.63,58.2,54.02,66.01,45.01,-10.57
"20126","T.B","2015-11-21",52.11,44.5,46.7,51.24,53.77,48.79,-2.2
"20127","T.B","2015-11-19",47.48,42.47,32.13,53.67,40.6,56.93,10.34
"20128","T.B","2015-11-16",48.12,57.28,32.7,71.43,40.77,63.66,24.59
"20129","T.B","2015-11-14",52.06,41.34,35.16,47.65,40.52,54.04,6.18
"20130","T.B","2015-11-12",48.8,51.98,51,63.91,62.71,50.47,0.98
"20131","T.B","2015-11-10",42.8,42.69,38.69,59.84,54.23,52.46,4
"20132","T.B","2015-11-07",48.27,38.28,39.08,47.58,48.57,49.49,-0.8
"20133","T.B","2015-11-05",47.57,41.57,38.73,52.43,48.84,51.77,2.85
"20134","T.B","2015-11-03",43.91,34.8,31.23,47.55,42.67,52.7,3.57
"20135","T.B","2015-11-01",47.4,47.85,44.1,60.57,55.83,52.04,3.75
"20136","T.B","2015-10-31",44.38,36.48,40.23,49.31,54.39,47.55,-3.75
"20137","T.B","2015-10-29",37.9,39.42,32.89,62.4,52.07,54.51,6.52
"20138","T.B","2015-10-27",51.93,49.15,40.34,56.79,46.61,54.92,8.81
"20139","T.B","2015-10-24",44.35,40.62,50.01,54.95,67.65,44.82,-9.39
"20140","T.B","2015-10-23",49.61,48.74,56.39,58.94,68.2,46.36,-7.65
"20141","T.B","2015-10-20",49.73,54.88,46.34,66.21,55.91,54.22,8.54
"20142","T.B","2015-10-17",44.47,38.04,38.94,51.32,52.54,49.41,-0.91
"20143","T.B","2015-10-15",46.91,55.45,29.32,70.93,37.5,65.41,26.13
"20144","T.B","2015-10-13",47.41,34.54,43.12,43.71,54.57,44.47,-8.58
"20145","T.B","2015-10-12",48.88,38.48,35.44,47.23,43.51,52.05,3.03
"20146","T.B","2015-10-10",49.47,44.68,40.34,54.19,48.93,52.55,4.34
"20147","T.B","2015-10-08",48.23,35.86,36.08,44.61,44.89,49.85,-0.22
"20148","T.B","2015-06-15",49.78,48.76,45.24,58.77,54.53,51.87,3.52
"20149","T.B","2015-06-13",55.35,51.29,59.98,55.6,65.02,46.1,-8.69
"20150","T.B","2015-06-10",44.77,41.05,37.25,55.01,49.92,52.42,3.79
"20151","T.B","2015-06-08",49.39,50.13,48.14,60.9,58.49,51.01,1.99
"20152","T.B","2015-06-06",47.3,36.63,37.63,46.47,47.73,49.33,-0.99
"20153","T.B","2015-06-03",48.03,35.48,43.18,44.32,53.95,45.1,-7.71
"20154","T.B","2015-05-29",50.84,44.74,34.99,52.8,41.3,56.11,9.75
"20155","T.B","2015-05-26",47.84,47.22,49.19,59.22,61.69,48.98,-1.97
"20156","T.B","2015-05-24",41.86,39.5,36.35,56.62,52.1,52.08,3.15
"20157","T.B","2015-05-22",47.24,45.63,36.04,57.95,45.78,55.87,9.59
"20158","T.B","2015-05-20",52.29,56.4,51.49,64.71,59.08,52.28,4.91
"20159","T.B","2015-05-18",43.74,29.15,31.96,39.99,43.84,47.7,-2.81
"20160","T.B","2015-05-16",48.67,38.15,52.44,47.03,64.64,42.11,-14.29
"20161","T.B","2015-05-12",52.38,38.84,33.7,44.49,38.6,53.55,5.14
"20162","T.B","2015-05-09",46.95,46.94,47.58,59.99,60.81,49.66,-0.64
"20163","T.B","2015-05-07",49.2,29.67,55.09,36.19,67.18,35.01,-25.41
"20164","T.B","2015-05-06",48.4,34.22,61.52,42.42,76.27,35.74,-27.31
"20165","T.B","2015-05-03",40.25,28.48,37.07,42.46,55.26,43.45,-8.59
"20166","T.B","2015-05-01",67,73.98,69.99,66.25,62.68,51.38,3.98
"20167","T.B","2015-04-29",42.72,18.78,41.92,26.37,58.88,30.94,-23.14
"20168","T.B","2015-04-27",38.45,42.09,27.2,65.68,42.45,60.74,14.88
"20169","T.B","2015-04-25",44.71,35.92,36.99,48.21,49.63,49.27,-1.06
"20170","T.B","2015-04-23",40.04,27.12,29.61,40.64,44.38,47.8,-2.49
"20171","T.B","2015-04-21",41.24,25.37,25.36,36.91,36.89,50.02,0.02
"20172","T.B","2015-04-18",44.4,35.92,36.82,48.54,49.76,49.38,-0.9
"20173","T.B","2015-04-16",40.03,35.66,19.22,53.45,28.81,64.97,16.43
"20174","T.B","2015-04-11",48.53,39.38,51.85,48.69,64.11,43.16,-12.47
"20175","T.B","2015-04-09",43.25,36.43,41.45,50.54,57.51,46.77,-5.02
"20176","T.B","2015-04-04",51.06,44,46.94,51.71,55.16,48.39,-2.93
"20177","T.B","2015-04-02",39.35,40.13,35.78,61.19,54.56,52.86,4.35
"20178","T.B","2015-03-31",46.58,44.02,43.68,56.7,56.26,50.2,0.34
"20179","T.B","2015-03-30",42.23,54.16,37.86,76.95,53.8,58.85,16.3
"20180","T.B","2015-03-28",40.03,25.9,38.27,38.82,57.36,40.36,-12.37
"20181","T.B","2015-03-26",39.07,35.94,28.1,55.19,43.15,56.12,7.84
"20182","T.B","2015-03-24",55.82,41.29,51.4,44.38,55.25,44.54,-10.12
"20183","T.B","2015-03-22",53.07,39.6,43.95,44.77,49.69,47.4,-4.35
"20184","T.B","2015-03-20",46.12,39.93,32.45,51.95,42.22,55.17,7.48
"20185","T.B","2015-03-16",44.91,42.97,38.16,57.41,50.98,52.97,4.82
"20186","T.B","2015-03-14",43.8,27.05,38.38,37.05,52.58,41.34,-11.33
"20187","T.B","2015-03-12",47.38,47.29,37.45,59.89,47.43,55.81,9.84
"20188","T.B","2015-03-10",49.3,61.45,34.62,74.79,42.13,63.96,26.83
"20189","T.B","2015-03-07",49.19,43.02,45.05,52.47,54.94,48.85,-2.03
"20190","T.B","2015-03-05",45.74,49.12,42.02,64.43,55.12,53.89,7.1
"20191","T.B","2015-03-03",54.14,57.03,39.41,63.2,43.67,59.14,17.62
"20192","T.B","2015-03-01",45.53,41.95,41.98,55.29,55.32,49.99,-0.02
"20193","T.B","2015-02-27",41.31,42.38,31.5,61.55,45.75,57.36,10.88
"20194","T.B","2015-02-22",49.33,47.85,37.92,58.2,46.12,55.79,9.93
"20195","T.B","2015-02-21",46.95,49.51,43.15,63.27,55.14,53.43,6.36
"20196","T.B","2015-02-18",51.37,49.76,48.78,58.12,56.97,50.5,0.99
"20197","T.B","2015-02-16",46.7,37.46,41.52,48.13,53.34,47.43,-4.06
"20198","T.B","2015-02-15",50.9,53.68,43,63.28,50.69,55.52,10.68
"20199","T.B","2015-02-12",51.85,37.34,59.99,43.2,69.42,38.36,-22.65
"20200","T.B","2015-02-10",51.34,57.33,44.05,67,51.48,56.55,13.28
"20201","T.B","2015-02-08",38.75,30.84,37.27,47.76,57.7,45.28,-6.42
"20202","T.B","2015-02-07",43.5,35.28,44.4,48.67,61.24,44.28,-9.12
"20203","T.B","2015-02-05",42.61,60.48,48.4,85.16,68.16,55.54,12.07
"20204","T.B","2015-02-03",47.88,54.31,35.44,68.06,44.41,60.52,18.88
"20205","T.B","2015-01-31",40.6,52.95,28.31,78.26,41.84,65.16,24.65
"20206","T.B","2015-01-29",53.31,52.93,40.43,59.58,45.5,56.7,12.51
"20207","T.B","2015-01-27",44.74,44.61,30.23,59.82,40.54,59.6,14.38
"20208","T.B","2015-01-20",40.79,38.79,35.12,57.05,51.67,52.48,3.66
"20209","T.B","2015-01-17",53,42.52,47,48.13,53.21,47.5,-4.48
"20210","T.B","2015-01-15",49.23,39.94,39.81,48.67,48.52,50.08,0.13
"20211","T.B","2015-01-13",43.01,25.92,45.99,36.15,64.16,36.04,-20.07
"20212","T.B","2015-01-12",50.57,41.52,38.1,49.27,45.2,52.15,3.43
"20213","T.B","2015-01-09",46.75,65.75,31.02,84.38,39.81,67.94,34.73
"20214","T.B","2015-01-06",44.21,53.68,27.63,72.85,37.49,66.02,26.05
"20215","T.B","2015-01-04",36.17,43.01,23.41,71.35,38.84,64.75,19.6
"20216","T.B","2015-01-02",50.09,41.14,53.77,49.28,64.41,43.35,-12.63
"20217","T.B","2014-12-31",51.19,47.12,23.94,55.23,28.06,66.31,23.19
"20218","T.B","2014-12-29",46.1,52.66,33.91,68.54,44.13,60.83,18.75
"20219","T.B","2014-12-27",40.95,58.18,27.54,85.24,40.35,67.87,30.64
"20220","T.B","2014-12-23",48.17,45.99,39.74,57.29,49.5,53.65,6.26
"20221","T.B","2014-12-20",49.94,44.23,60.01,53.14,72.09,42.43,-15.78
"20222","T.B","2014-12-19",39.64,35.49,15,53.72,22.7,70.29,20.49
"20223","T.B","2014-12-16",44.39,35.33,39.62,47.76,53.55,47.14,-4.29
"20224","T.B","2014-12-15",45.39,45.11,41.05,59.63,54.26,52.36,4.06
"20225","T.B","2014-12-13",43.66,46.32,31.6,63.66,43.43,59.45,14.72
"20226","T.B","2014-12-11",45.73,44.44,32.94,58.31,43.22,57.43,11.5
"20227","T.B","2014-12-09",49.08,43.23,56.53,52.85,69.1,43.33,-13.3
"20228","T.B","2014-12-06",39.7,37.84,33.19,57.19,50.16,53.28,4.65
"20229","T.B","2014-12-04",43.27,56.76,20.39,78.7,28.27,73.57,36.37
"20230","T.B","2014-12-02",50.48,60.88,33.17,72.36,39.42,64.73,27.71
"20231","T.B","2014-12-01",47,43.2,40.68,55.15,51.94,51.5,2.52
"20232","T.B","2014-11-29",49.42,48.4,40.38,58.76,49.03,54.52,8.02
"20233","T.B","2014-11-26",50.5,45.25,31.97,53.77,37.99,58.6,13.28
"20234","T.B","2014-11-22",50.2,51.65,47.21,61.73,56.42,52.25,4.44
"20235","T.B","2014-11-20",44.85,42.9,40.58,57.4,54.29,51.39,2.32
"20236","T.B","2014-11-18",44.22,40.48,38.67,54.93,52.47,51.15,1.81
"20237","T.B","2014-11-17",47.97,55.76,36.48,69.74,45.63,60.45,19.28
"20238","T.B","2014-11-15",47.03,42.06,33.67,53.66,42.95,55.54,8.39
"20239","T.B","2014-11-13",45.89,37.74,59.36,49.34,77.61,38.87,-21.62
"20240","T.B","2014-11-11",38.18,40.8,38.51,64.12,60.51,51.45,2.3
"20241","T.B","2014-11-09",44.84,38.84,25.57,51.97,34.22,60.3,13.27
"20242","T.B","2014-11-08",49.97,64.47,39.02,77.4,46.85,62.3,25.45
"20243","T.B","2014-11-06",45.41,55.23,38.47,72.98,50.83,58.95,16.77
"20244","T.B","2014-11-01",51.57,38.66,46.06,44.98,53.59,45.63,-7.4
"20245","T.B","2014-10-30",42.22,35.12,30.66,49.91,43.58,53.39,4.46
"20246","T.B","2014-10-28",53.57,59.93,47.78,67.13,53.52,55.64,12.15
"20247","T.B","2014-10-25",49.06,35.88,36.01,43.88,44.04,49.91,-0.12
"20248","T.B","2014-10-24",42.87,48.09,33.34,67.31,46.66,59.06,14.75
"20249","T.B","2014-10-21",56.03,44.37,31.38,47.51,33.6,58.57,12.98
"20250","T.B","2014-10-20",47.66,41.34,38.48,52.04,48.44,51.79,2.86
"20251","T.B","2014-10-18",36.63,31.15,24.33,51.03,39.86,56.14,6.82
"20252","T.B","2014-10-14",43.43,34.19,34.85,47.23,48.14,49.52,-0.66
"20253","T.B","2014-10-13",42.51,46.3,38.76,65.34,54.71,54.43,7.53
"20254","T.B","2014-10-11",46.95,47.03,38.76,60.1,49.53,54.82,8.27
"20255","T.B","2014-10-09",36.61,39.73,29.07,65.12,47.64,57.75,10.67
"20256","T.B","2014-04-22",54.36,55.61,63.82,61.38,70.44,46.56,-8.21
"20257","T.B","2014-04-20",44.41,40.27,49.74,54.41,67.21,44.74,-9.48
"20258","T.B","2014-04-18",46.96,39.01,42.44,49.85,54.23,47.89,-3.43
"20259","T.B","2014-04-16",67.52,44.79,69.76,39.8,61.99,39.1,-24.97
"20260","T.B","2014-04-13",55.47,60.41,34.62,65.34,37.45,63.57,25.79
"20261","T.B","2014-04-11",47.4,39.53,45.68,50.04,57.82,46.4,-6.14
"20262","T.B","2014-04-10",47.82,39,46.81,48.93,58.74,45.45,-7.81
"20263","T.B","2014-04-08",53.04,60.77,39.95,68.75,45.19,60.34,20.82
"20264","T.B","2014-04-05",37.19,31.58,35.8,50.95,57.75,46.87,-4.21
"20265","T.B","2014-04-03",50.07,50.07,40.79,60,48.88,55.11,9.28
"20266","T.B","2014-04-01",38.32,37.93,37.68,59.39,59,50.17,0.25
"20267","T.B","2014-03-30",43.46,31.82,39.2,43.92,54.12,44.8,-7.38
"20268","T.B","2014-03-29",47.26,48.99,41.45,62.19,52.63,54.17,7.54
"20269","T.B","2014-03-27",49.84,41.53,42.61,50,51.3,49.36,-1.08
"20270","T.B","2014-03-24",42.61,35.11,55.11,49.44,77.6,38.92,-20
"20271","T.B","2014-03-22",47.43,30.88,29.27,39.06,37.03,51.33,1.6
"20272","T.B","2014-03-20",41.23,22.12,42.75,32.19,62.21,34.1,-20.63
"20273","T.B","2014-03-19",42.02,57.83,39.4,82.57,56.26,59.48,18.43
"20274","T.B","2014-03-17",46.36,48.91,34.2,63.3,44.27,58.85,14.71
"20275","T.B","2014-03-15",48.75,39.35,34.37,48.43,42.3,53.38,4.98
"20276","T.B","2014-03-13",49.55,44.57,36.67,53.96,44.4,54.86,7.89
"20277","T.B","2014-03-10",45.55,42.06,47.79,55.41,62.95,46.81,-5.73
"20278","T.B","2014-03-08",51,29.21,46.58,34.36,54.8,38.54,-17.38
"20279","T.B","2014-03-06",48.41,67.13,40.22,83.2,49.86,62.53,26.9
"20280","T.B","2014-03-04",46.92,31.85,41.83,40.73,53.49,43.22,-9.98
"20281","T.B","2014-03-02",47.23,53.27,46.82,67.68,59.48,53.22,6.45
"20282","T.B","2014-03-01",47.33,42.5,56.79,53.87,71.99,42.8,-14.29
"20283","T.B","2014-02-27",46.78,30.08,36.18,38.57,46.4,45.39,-6.1
"20284","T.B","2014-02-08",50.78,35.11,54.83,41.48,64.79,39.03,-19.73
"20285","T.B","2014-02-06",55.02,64.38,56.26,70.21,61.35,53.36,8.12
"20286","T.B","2014-02-04",49.49,46.07,33.99,55.85,41.21,57.54,12.07
"20287","T.B","2014-02-01",43.15,51.86,33.64,72.11,46.77,60.66,18.23
"20288","T.B","2014-01-30",47.23,41.39,47.82,52.58,60.75,46.4,-6.43
"20289","T.B","2014-01-28",45.17,53.12,46.59,70.56,61.89,53.28,6.53
"20290","T.B","2014-01-25",47.03,49.26,50.91,62.85,64.96,49.18,-1.65
"20291","T.B","2014-01-23",53.13,38.72,64,43.73,72.27,37.7,-25.27
"20292","T.B","2014-01-19",46.53,41.6,65.81,53.64,84.86,38.73,-24.22
"20293","T.B","2014-01-18",52.41,48.33,52.75,55.32,60.39,47.81,-4.43
"20294","T.B","2014-01-16",49.78,45.1,36.95,54.36,44.53,54.97,8.15
"20295","T.B","2014-01-14",51.92,48.04,48.11,55.52,55.6,49.96,-0.07
"20296","T.B","2014-01-13",41.15,38.47,41.57,56.09,60.61,48.06,-3.1
"20297","T.B","2014-01-11",46.57,40.38,49.67,52.02,63.99,44.84,-9.29
"20298","T.B","2014-01-09",52.05,43.99,53.02,50.71,61.12,45.35,-9.03
"20299","T.B","2014-01-07",40.66,51.31,25.94,75.71,38.28,66.42,25.37
"20300","T.B","2014-01-05",47.74,50.92,35.33,64,44.4,59.04,15.59
"20301","T.B","2014-01-03",40.04,44.71,36.37,67,54.5,55.14,8.34
"20302","T.B","2014-01-01",46.76,55.94,45.55,71.77,58.45,55.12,10.39
"20303","T.B","2013-12-29",52.26,51.88,41.31,59.56,47.43,55.67,10.57
"20304","T.B","2013-12-28",47.35,42.95,43.98,54.42,55.73,49.41,-1.03
"20305","T.B","2013-12-23",47.47,60.98,27.76,77.08,35.09,68.72,33.22
"20306","T.B","2013-12-21",46.92,57.58,48.75,73.63,62.34,54.15,8.83
"20307","T.B","2013-12-19",42.15,58.4,31.36,83.13,44.64,65.06,27.04
"20308","T.B","2013-12-17",52.71,64.39,44.96,73.3,51.18,58.88,19.43
"20309","T.B","2013-12-15",47.69,46.86,39.61,58.96,49.84,54.19,7.25
"20310","T.B","2013-12-14",43.62,41.6,34.41,57.22,47.34,54.73,7.19
"20311","T.B","2013-12-12",43.86,37.57,37.97,51.39,51.94,49.73,-0.41
"20312","T.B","2013-12-10",41.66,61.33,20.46,88.33,29.47,74.99,40.87
"20313","T.B","2013-12-07",45.83,45.79,39.49,59.95,51.7,53.69,6.3
"20314","T.B","2013-12-05",42.53,31.51,45.93,44.45,64.8,40.69,-14.43
"20315","T.B","2013-12-03",51.77,36.59,38.98,42.4,45.17,48.42,-2.39
"20316","T.B","2013-11-29",48.68,36.38,49.86,44.84,61.46,42.18,-13.48
"20317","T.B","2013-11-27",45.88,49.38,33.29,64.57,43.53,59.73,16.09
"20318","T.B","2013-11-25",41.34,36.09,49.28,52.37,71.53,42.27,-13.2
"20319","T.B","2013-11-22",38.12,39.58,43.27,62.3,68.11,47.77,-3.7
"20320","T.B","2013-11-21",52.79,55.16,60.87,62.7,69.19,47.54,-5.71
"20321","T.B","2013-11-19",42.33,27,45.23,38.26,64.11,37.38,-18.23
"20322","T.B","2013-11-16",50.22,41.05,38.93,49.04,46.51,51.32,2.12
"20323","T.B","2013-11-14",49.3,42.72,28.48,52,34.66,60,14.24
"20324","T.B","2013-11-12",47.42,69.6,38.96,88.06,49.29,64.11,30.64
"20325","T.B","2013-11-11",49.42,47.39,38.62,57.54,46.89,55.1,8.77
"20326","T.B","2013-11-09",46.31,50.12,32.73,64.93,42.41,60.49,17.39
"20327","T.B","2013-11-07",50.27,44.21,43.5,52.76,51.91,50.4,0.71
"20328","T.B","2013-11-02",44.05,40.5,38.57,55.16,52.54,51.22,1.93
"20329","T.B","2013-11-01",44.34,57.02,43.24,77.16,58.51,56.87,13.79
"20330","T.B","2013-10-29",47.52,22.36,28.24,28.24,35.66,44.19,-5.88
"20331","T.B","2013-10-27",43.94,42.93,38.45,58.62,52.5,52.75,4.48
"20332","T.B","2013-10-26",40.13,40.94,23.1,61.2,34.53,63.93,17.84
"20333","T.B","2013-10-24",42.93,23,51.91,32.15,72.55,30.7,-28.91
"20334","T.B","2013-10-19",43.51,24.85,31.12,34.27,42.91,44.4,-6.27
"20335","T.B","2013-10-17",42.17,35.38,35.25,50.33,50.16,50.09,0.12
"20336","T.B","2013-10-15",41.65,39.35,40.23,56.69,57.96,49.45,-0.88
"20337","T.B","2013-10-12",42.24,25.57,37.15,36.32,52.77,40.77,-11.58
"20338","T.B","2013-10-10",40.13,41.74,24.19,62.4,36.16,63.31,17.55
"20339","T.B","2013-10-08",48.66,46.84,32.14,57.75,39.63,59.31,14.7
"20340","T.B","2013-10-05",48.75,33.11,49.29,40.75,60.67,40.18,-16.18
"20341","T.B","2013-10-03",47.02,36.92,49.24,47.11,62.84,42.85,-12.33
"20342","T.B","2013-04-27",50.19,45.88,48.22,54.85,57.65,48.75,-2.35
"20343","T.B","2013-04-25",50.52,39.59,41.79,47.02,49.63,48.65,-2.2
"20344","T.B","2013-04-24",50.51,49.53,50.54,58.84,60.03,49.5,-1
"20345","T.B","2013-04-21",48.02,45.04,41.56,56.28,51.93,52.01,3.48
"20346","T.B","2013-04-18",43.12,52.76,47.42,73.42,65.98,52.67,5.34
"20347","T.B","2013-04-16",51.45,44.53,54.62,51.93,63.7,44.91,-10.09
"20348","T.B","2013-04-14",50.76,43.82,35.38,51.79,41.82,55.33,8.44
"20349","T.B","2013-04-13",48.75,50.48,42.24,62.13,51.99,54.44,8.24
"20350","T.B","2013-04-11",41.19,31.51,44.99,45.9,65.54,41.19,-13.48
"20351","T.B","2013-04-09",40.7,25.12,56.72,37.03,83.61,30.69,-31.6
"20352","T.B","2013-04-07",50.86,49.83,49.95,58.79,58.92,49.94,-0.11
"20353","T.B","2013-04-06",50.73,49.05,50.31,58.02,59.51,49.37,-1.26
"20354","T.B","2013-04-04",51.84,55.36,69.58,64.07,80.53,44.31,-14.22
"20355","T.B","2013-04-02",52.32,49.86,44.01,57.17,50.47,53.12,5.85
"20356","T.B","2013-03-29",45.22,29.39,36.65,38.99,48.63,44.5,-7.27
"20357","T.B","2013-03-26",40.68,27.95,32.07,41.22,47.31,46.56,-4.13
"20358","T.B","2013-03-24",47.38,37.27,41.83,47.2,52.97,47.12,-4.56
"20359","T.B","2013-03-23",49.02,40.86,46.44,50.01,56.85,46.8,-5.59
"20360","T.B","2013-03-20",47.98,48.64,53.19,60.82,66.52,47.76,-4.56
"20361","T.B","2013-03-18",42.64,46.82,38.93,65.88,54.78,54.6,7.89
"20362","T.B","2013-03-16",53.21,43.66,52.41,49.23,59.1,45.45,-8.75
"20363","T.B","2013-03-14",53.52,36.75,50.59,41.2,56.71,42.08,-13.84
"20364","T.B","2013-03-12",49.18,30.4,44.08,37.09,53.78,40.82,-13.68
